id;ID2;hopur;stard_sk;Strf_ald;stadsetn;Hof_land;Ladhl;sp_a10;sp_b13;sp_b14;sp_a01;sp_c04;sp_b01;sp_b02;sp_b03;sp_b04;sp_a02;sp_a03;sp_a04;sp_a05;sp_a06;sp_a07;sp_a08;sp_a09;sp_b05;sp_b06;sp_b07;sp_b08;sp_b09;sp_b10;sp_b11;sp_b12;sp_c01;sp_c02;sp_c03;nmiss;Nmiss_f
102818;2818;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;0;0;0;1;1;1;-999;0;0;1;1;1;1;1;1;1;1;1;1;1;4;1
102819;2819;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;3;0
102820;2820;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102821;2821;1;21;-999;1;1;1;-999;-999;-999;1;1;1;-999;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;-999;-999;1;1;6;3
102822;2822;1;51;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102823;2823;1;51;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;0;0;0;3;0
102824;2824;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;1;0;0;0;0;1;-999;1;1;1;1;1;1;1;0;1;1;0;1;4;1
102825;2825;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
102826;2826;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102827;2827;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102828;2828;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102829;2829;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;-999;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
102830;2830;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102831;2831;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102832;2832;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;3;0
102833;2833;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102834;2834;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102835;2835;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;3;0
102836;2836;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;3;0
102837;2837;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102838;2838;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;0;-999;1;1;0;-999;1;1;0;1;1;0;0;1;0;0;1;1;1;5;2
102839;2839;1;1;-999;4;2;3;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;-999;0;-999;1;1;1;1;1;1;1;1;1;1;1;5;2
102840;2840;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
102841;2841;1;31;-999;9;2;8;-999;-999;-999;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;3;0
102842;2842;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;-999;1;5;2
102843;2843;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102844;2844;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;3;0
102845;2845;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;-999;1;1;1;4;1
102846;2846;1;51;-999;1;1;1;-999;-999;-999;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;3;0
102847;2847;1;21;-999;1;1;1;-999;-999;-999;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;3;0
102848;2848;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102849;2849;1;21;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;3;0
102850;2850;1;11;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;3;0
102851;2851;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;3;0
102852;2852;1;51;-999;8;2;8;-999;-999;-999;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;3;0
102853;2853;1;51;-999;1;1;1;-999;-999;-999;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;3;0
102854;2854;1;51;-999;1;1;1;-999;-999;-999;0;0;-999;1;1;1;0;1;1;-999;1;1;1;1;1;-999;-999;1;1;-999;1;1;-999;-999;-999;11;8
102855;2855;1;51;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;1;1;1;-999;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;4;1
102856;2856;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
102857;2857;1;51;-999;1;1;1;-999;-999;-999;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;3;0
102858;2858;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102859;2859;1;1;-999;5;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102860;2860;1;31;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;3;0
102861;2861;1;31;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;3;0
102862;2862;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;-999;1;1;1;1;1;4;1
102863;2863;1;11;-999;1;1;1;-999;-999;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;26;23
102864;2864;1;1;-999;6;2;6;-999;-999;-999;1;0;1;1;0;1;1;1;1;1;1;-999;1;1;1;0;0;1;1;1;1;1;1;1;0;4;1
102865;2865;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102866;2866;1;51;-999;1;1;1;-999;-999;-999;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;3;0
102867;2867;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
102868;2868;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102869;2869;1;21;-999;6;2;6;-999;-999;-999;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;3;0
102870;2870;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;3;0
102871;2871;1;21;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;3;0
102872;2872;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;-999;1;1;0;1;1;0;-999;1;-999;6;3
102873;2873;1;31;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102874;2874;1;51;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;3;0
102875;2875;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102876;2876;1;51;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
102877;2877;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3;0
102878;2878;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;3;0
102879;2879;1;31;-999;1;1;1;-999;-999;-999;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0
102880;2880;1;21;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
102881;2881;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102882;2882;1;21;-999;6;2;6;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
200001;1;2;1;11;8;2;8;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0
200002;2;2;-999;11;8;2;8;0;1;1;0;0;-999;0;1;1;0;0;1;1;1;-999;-999;1;-999;0;1;1;0;0;1;0;1;1;0;4;4
200003;3;2;11;11;7;2;6;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;-999;1;1;0;0;1;1
200004;4;2;-999;11;6;2;6;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200005;5;2;-999;11;3;2;3;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;0
200006;6;2;21;11;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200007;7;2;-999;11;8;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200008;8;2;51;11;8;2;8;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200009;9;2;21;11;3;2;3;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200010;10;2;11;1;8;2;8;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200011;11;2;21;11;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0
200012;12;2;31;6;6;2;6;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0
200013;13;2;11;11;3;2;3;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0
200014;14;2;51;1;8;2;8;1;1;1;0;1;1;1;1;1;-999;0;0;1;1;0;-999;1;1;0;1;1;1;1;1;1;-999;1;-999;4;4
200015;15;2;-999;11;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0
200016;16;2;1;11;-999;-999;-999;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;-999;0;1;1;0;1;1;0;1;1;1;1;1;1;1
200017;17;2;31;11;5;2;3;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0
200018;18;2;51;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0
200019;19;2;1;11;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0
200020;20;2;51;11;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0
200021;21;2;51;11;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200022;22;2;51;11;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;-999;1;1;1;1;1;1;1
200023;23;2;31;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;0
200024;24;2;-999;11;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;0
200025;25;2;-999;11;4;2;3;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0
200026;26;2;51;6;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1
200027;27;2;-999;11;1;1;1;-999;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;-999;1;0;1;1;1;0;1;1;1;2;1
200028;28;2;1;1;4;2;3;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;0
200029;29;2;51;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
200030;30;2;11;1;4;2;3;0;1;1;1;1;1;-999;1;-999;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2
200031;31;2;31;11;8;2;8;1;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0
200032;32;2;51;11;8;2;8;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;-999;1;1;-999;1;1;1;1;1;1;1;1;2;2
200033;33;2;31;11;6;2;6;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1
200034;34;2;11;11;6;2;6;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0
200035;35;2;-999;11;6;2;6;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0
200036;36;2;11;11;1;1;1;0;1;1;0;0;-999;1;1;0;0;0;1;1;0;-999;-999;1;1;0;-999;1;-999;1;1;0;0;0;0;5;5
200037;37;2;-999;11;9;2;8;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0
200038;38;2;-999;6;4;2;3;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0
200039;39;2;21;11;6;2;6;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0
200040;40;2;31;11;5;2;3;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;-999;0;0;1;0;1;1;1;0;1;0;1;1
200041;41;2;11;11;9;2;8;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200042;42;2;-999;11;1;1;1;0;1;1;0;1;-999;-999;1;1;0;0;1;0;1;1;0;1;1;-999;1;-999;1;-999;1;1;1;1;-999;6;6
200043;43;2;11;6;4;2;3;0;-999;1;0;1;1;1;1;1;0;1;1;-999;1;0;0;1;-999;1;1;0;1;0;1;1;1;1;1;3;2
200044;44;2;-999;11;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0
200045;45;2;11;11;9;2;8;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0
200046;46;2;1;11;9;2;8;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200047;47;2;-999;11;4;2;3;-999;1;1;1;1;1;1;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1
200048;48;2;21;11;6;2;6;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0
200049;49;2;21;11;4;2;3;0;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0
200050;50;2;51;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;-999;1;0;1;1
200051;51;2;31;11;1;1;1;-999;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0
200052;52;2;11;1;9;2;8;1;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0
200053;53;2;31;11;4;2;3;0;1;1;0;0;1;1;1;1;0;1;-999;0;0;0;0;1;1;0;0;1;1;0;-999;1;1;-999;0;3;3
200054;54;2;-999;11;9;2;8;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0
200055;55;2;51;11;8;2;8;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0
200056;56;2;11;11;9;2;8;0;0;1;0;0;0;1;0;1;-999;1;-999;0;1;0;0;0;-999;0;-999;0;-999;0;0;1;0;1;0;5;5
200057;57;2;11;11;6;2;6;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0
200058;58;2;21;6;9;2;8;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200059;59;2;31;11;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0
200060;60;2;-999;11;6;2;6;1;0;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;1;1;1;1;1;0;0
200061;61;2;11;1;9;2;8;0;0;-999;0;-999;-999;-999;1;1;1;0;1;0;-999;1;1;0;1;-999;1;1;1;1;0;1;1;-999;-999;8;7
200062;62;2;51;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200063;63;2;-999;11;9;2;8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0
200064;64;2;21;11;6;2;6;1;1;1;0;1;1;-999;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
200065;65;2;-999;11;9;2;8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0
200066;66;2;31;1;1;1;1;0;1;1;-999;0;1;1;1;1;-999;0;0;0;1;-999;-999;1;1;0;1;-999;1;-999;-999;-999;1;1;0;8;8
200067;67;2;31;11;6;2;6;0;1;1;1;1;-999;1;1;1;-999;1;1;-999;1;-999;-999;-999;1;-999;0;1;1;1;0;-999;-999;1;-999;10;10
200068;68;2;11;1;9;2;8;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0
200069;69;2;-999;11;3;2;3;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;-999;1;1;1;1;1
200070;70;2;31;11;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200071;71;2;31;6;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;-999;1;1;1;1
200072;72;2;31;11;4;2;3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200073;73;2;51;11;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200074;74;2;31;11;5;2;3;-999;1;1;1;-999;-999;1;1;-999;-999;-999;1;-999;1;0;0;1;1;-999;-999;1;-999;1;1;1;-999;-999;-999;13;12
200075;75;2;51;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;-999;0;-999;2;2
200076;76;2;21;11;6;2;6;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;-999;1;1;0;0;1;1;1;1;-999;2;2
200077;77;2;11;11;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0
200078;78;2;31;11;5;2;3;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;0
200079;79;2;11;11;6;2;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200080;80;2;-999;11;6;2;6;1;1;1;0;1;1;1;1;1;0;0;1;0;1;-999;-999;-999;1;1;1;0;0;0;1;1;1;1;1;3;3
200081;81;2;11;11;9;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0
200082;82;2;1;11;6;2;6;1;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0
200083;83;2;21;11;3;2;3;0;1;0;0;1;0;1;1;1;-999;-999;1;-999;1;0;0;1;1;0;-999;0;0;0;0;1;1;1;1;4;4
200084;84;2;21;11;6;2;6;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0
200085;85;2;31;11;6;2;6;1;-999;1;1;-999;1;1;1;1;1;1;1;0;1;1;1;1;1;-999;-999;1;1;1;1;-999;-999;-999;-999;8;7
200086;86;2;51;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0
200087;87;2;21;6;1;1;1;0;1;1;1;-999;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1
200088;88;2;-999;11;5;2;3;0;1;1;1;1;1;1;1;1;-999;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
200089;89;2;11;11;6;2;6;1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0
200090;90;2;51;1;8;2;8;1;1;1;0;-999;-999;1;1;1;0;1;1;0;0;1;1;-999;1;-999;1;1;1;1;1;1;1;1;-999;5;5
200091;91;2;31;11;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
200092;92;2;11;11;5;2;3;1;1;0;0;1;1;0;1;1;0;1;1;-999;1;0;0;-999;1;1;1;0;0;0;0;1;1;1;1;2;2
200093;93;2;51;11;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0
200094;94;2;21;6;3;2;3;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0
200095;95;2;11;11;5;2;3;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;-999;1;0;1;1;1;1
200096;96;2;51;6;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0
200097;97;2;51;11;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0
200098;98;2;-999;11;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;0
200099;99;2;-999;11;4;2;3;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0
200100;100;2;51;11;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
200101;101;2;-999;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
200102;102;2;51;11;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0
200103;103;2;21;6;4;2;3;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0
200104;104;2;-999;11;6;2;6;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0
200105;105;2;31;11;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0
200106;106;2;11;11;4;2;3;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0
200107;107;2;-999;11;5;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0
